axis,snp,loading,precip,temp,predictor,correlation
1,CM027507.1_RagTag.100383155,0.0268056985584466,-0.699764487778433,0.254988090627801,precip,0.699764487778433
1,CM027507.1_RagTag.10107326,-0.0275306524357837,0.750388875678053,-0.345607905651519,precip,0.750388875678053
1,CM027507.1_RagTag.101130261,0.0283674863367781,-0.837941086329683,0.465329648165479,precip,0.837941086329683
1,CM027507.1_RagTag.102602217,-0.0273839071661874,0.822690078811235,-0.121682479505982,precip,0.822690078811235
1,CM027507.1_RagTag.102873399,0.0272775219196675,-0.902090865485854,0.290917929062607,precip,0.902090865485854
1,CM027507.1_RagTag.103227720,-0.0274313718964551,0.716161458523738,-0.417796405124126,precip,0.716161458523738
1,CM027507.1_RagTag.10369791,-0.0272430880884347,0.799325477679524,-0.228549735567768,precip,0.799325477679524
1,CM027507.1_RagTag.104361070,0.0267124840008785,-0.693909395961577,0.556162985004308,precip,0.693909395961577
1,CM027507.1_RagTag.105285607,-0.0270889040704969,0.745192681391653,-0.418880491721852,precip,0.745192681391653
1,CM027507.1_RagTag.105630952,-0.0281513909275262,0.75290733391471,-0.434035932152165,precip,0.75290733391471
1,CM027507.1_RagTag.105679823,-0.0276676838450629,0.81486886204902,-0.321234969653329,precip,0.81486886204902
1,CM027507.1_RagTag.106305320,-0.0270978266593889,0.700312405171662,-0.398833138129585,precip,0.700312405171662
1,CM027507.1_RagTag.10765723,-0.0277206951164799,0.741946942174542,-0.389016203808295,precip,0.741946942174542
1,CM027507.1_RagTag.110067730,-0.0281231490539478,0.909394207076671,-0.276505654442716,precip,0.909394207076671
1,CM027507.1_RagTag.110067731,-0.0287562451735322,0.909643885303773,-0.269596214132366,precip,0.909643885303773
1,CM027507.1_RagTag.112234484,-0.0279904259503903,0.768098171227996,-0.154947750728721,precip,0.768098171227996
1,CM027507.1_RagTag.112739471,-0.0274104478149178,0.839940325659496,-0.10440045523524,precip,0.839940325659496
1,CM027507.1_RagTag.113018544,-0.0274028844612055,0.701299777596352,-0.518756676731337,precip,0.701299777596352
1,CM027507.1_RagTag.113189373,-0.0272141736439563,0.815648614135545,-0.251736730161996,precip,0.815648614135545
1,CM027507.1_RagTag.113855349,-0.0277895660589134,0.861410388516678,-0.414737622008959,precip,0.861410388516678
1,CM027507.1_RagTag.114288054,-0.0272508624856104,0.858445564757492,-0.106458020146362,precip,0.858445564757492
