axis,snp,loading,precip,temp,predictor,correlation
2,CM076259.1_RagTag.100515389,-0.0286632876112151,0.482517219231373,0.400332747221594,precip,0.482517219231373
2,CM076259.1_RagTag.101981678,0.0299171428836087,-0.184124678796494,-0.665686224764927,temp,0.665686224764927
2,CM076259.1_RagTag.101981687,0.0305660791163532,-0.216201270449056,-0.67508540735274,temp,0.67508540735274
2,CM076259.1_RagTag.102257126,0.0285088635258666,-0.315747015299775,-0.570470949875606,temp,0.570470949875606
2,CM076259.1_RagTag.102453499,0.0275484400428971,-0.0315142903948259,-0.694477412752221,temp,0.694477412752221
2,CM076259.1_RagTag.103112310,0.0270643481072252,-0.38197065141163,-0.495028884346316,temp,0.495028884346316
2,CM076259.1_RagTag.103127283,0.0271407147690803,-0.105076540986375,-0.641452322534431,temp,0.641452322534431
2,CM076259.1_RagTag.103163500,0.0274863731032275,-0.109089366925123,-0.645989805647625,temp,0.645989805647625
2,CM076259.1_RagTag.103211349,-0.0287312366657194,0.389649921639883,0.490597646707831,temp,0.490597646707831
2,CM076259.1_RagTag.103282055,0.0272186468395111,-0.110428393026358,-0.617913950787415,temp,0.617913950787415
2,CM076259.1_RagTag.103284826,0.0270940529490476,-0.0880584522179909,-0.637010558467554,temp,0.637010558467554
2,CM076259.1_RagTag.103300452,-0.0274303775902991,0.357752001263585,0.458559274501089,temp,0.458559274501089
2,CM076259.1_RagTag.104239958,0.0275640285071784,-0.370968008988255,-0.525508517458594,temp,0.525508517458594
2,CM076259.1_RagTag.10442112,-0.0284350110491021,0.413524598742753,0.449989648121902,temp,0.449989648121902
2,CM076259.1_RagTag.105090235,-0.0271892281020944,0.170051852764111,0.613304459116523,temp,0.613304459116523
2,CM076259.1_RagTag.105676910,0.0275276357053385,-0.376840538553568,-0.514142174655058,temp,0.514142174655058
2,CM076259.1_RagTag.106280887,0.0271189278828078,-0.124742905406964,-0.647887531202892,temp,0.647887531202892
2,CM076259.1_RagTag.106280919,0.0277044753041853,0.103588534677723,-0.80681928248265,temp,0.80681928248265
2,CM076259.1_RagTag.106280921,0.0270760692005871,0.00406348569991375,-0.720111650293205,temp,0.720111650293205
2,CM076259.1_RagTag.106281050,0.0297534428992462,0.0212238286353821,-0.79997679979199,temp,0.79997679979199
2,CM076259.1_RagTag.106281179,0.030807581483972,-0.0908970273621258,-0.756011019872523,temp,0.756011019872523
2,CM076259.1_RagTag.106281323,-0.0289170330907598,0.123027589579429,0.714185084719286,temp,0.714185084719286
2,CM076259.1_RagTag.106281517,-0.0305052601569488,0.278229886490143,0.627956095794504,temp,0.627956095794504
2,CM076259.1_RagTag.106282603,0.0295430490661247,-0.139544906610899,-0.676402100209388,temp,0.676402100209388
2,CM076259.1_RagTag.106282770,0.0309450194233905,-0.15000299256146,-0.711254368694581,temp,0.711254368694581
2,CM076259.1_RagTag.10631010,-0.0273982984748442,0.304388449836487,0.57314390716073,temp,0.57314390716073
2,CM076259.1_RagTag.107507948,-0.0284291802802903,0.53819013042831,0.385259772558975,precip,0.53819013042831
2,CM076259.1_RagTag.107509966,-0.0272395730352824,0.612126337744343,0.3532970256403,precip,0.612126337744343
2,CM076259.1_RagTag.107888925,0.0270675761555733,-0.372324765709542,-0.512857745894865,temp,0.512857745894865
2,CM076259.1_RagTag.10799483,0.0272231829247858,-0.312232594447839,-0.5651315006808,temp,0.5651315006808
2,CM076259.1_RagTag.108352456,-0.0273394901347728,0.402649254112344,0.432494506011953,temp,0.432494506011953
2,CM076259.1_RagTag.10851860,-0.028623899196174,0.47283963755851,0.459899627365346,precip,0.47283963755851
2,CM076259.1_RagTag.109602934,0.0271876914281469,-0.338137927016531,-0.51060084542976,temp,0.51060084542976
2,CM076259.1_RagTag.109709617,-0.0291894607299776,0.591324517038557,0.409934711095009,precip,0.591324517038557
2,CM076259.1_RagTag.10984178,-0.028964701193248,0.294319579139947,0.552429732069069,temp,0.552429732069069
2,CM076259.1_RagTag.11101618,-0.0274115311464383,0.00464940089558464,0.736570898909342,temp,0.736570898909342
2,CM076259.1_RagTag.111067134,-0.0274508125025375,0.364922922056987,0.461344901863384,temp,0.461344901863384
2,CM076259.1_RagTag.112593579,0.0281530553278486,-0.267002071242151,-0.557144934441709,temp,0.557144934441709
2,CM076259.1_RagTag.112922434,0.0272562371533121,-0.355857343609688,-0.4814444037838,temp,0.4814444037838
2,CM076259.1_RagTag.113137921,0.027169072349087,-0.218434655999878,-0.610577080752061,temp,0.610577080752061
2,CM076259.1_RagTag.113137933,0.0273657277599909,-0.252004733892021,-0.588530177064205,temp,0.588530177064205
2,CM076259.1_RagTag.113619592,-0.0275067807409294,0.559274550766348,0.350243116055188,precip,0.559274550766348
2,CM076259.1_RagTag.113659264,-0.0274466298948146,0.41940845015571,0.450739385006216,temp,0.450739385006216
