axis,snp,loading,precip,temp,predictor,correlation
1,CM076261.1_RagTag.68399721,-0.0316956698181339,-0.67470824589551,-0.061075457010742,precip,0.67470824589551
1,CM076262.1_RagTag.28766833,-0.031931227354192,-0.750381036862897,0.0270402295945927,precip,0.750381036862897
1,CM076294.1_RagTag.951666,-0.0316655329161871,-0.712611717962672,-0.0690156499777109,precip,0.712611717962672
2,CM076259.1_RagTag.100006447,0.023897537160029,0.0904910726432758,-0.588292958384453,temp,0.588292958384453
2,CM076259.1_RagTag.10008994,0.0232138058070356,-0.0558685033923959,-0.603294984227749,temp,0.603294984227749
2,CM076259.1_RagTag.100136648,0.0262029776962107,0.224109291679022,-0.750777403248187,temp,0.750777403248187
2,CM076259.1_RagTag.10019362,0.0257869359122563,-0.068541877951592,-0.677956526330597,temp,0.677956526330597
2,CM076259.1_RagTag.10020775,0.0235357501979277,0.138772630803274,-0.658553439765509,temp,0.658553439765509
2,CM076259.1_RagTag.100230998,0.0238788906217021,0.246576306998835,-0.676175380536367,temp,0.676175380536367
2,CM076259.1_RagTag.10025163,0.0261427057434151,0.277606128876655,-0.757947902124288,temp,0.757947902124288
2,CM076259.1_RagTag.100260335,0.0240607878059166,-0.0243129039050555,-0.670982101239498,temp,0.670982101239498
2,CM076259.1_RagTag.100261179,0.0230055753256301,-0.16471593037152,-0.530201960574431,temp,0.530201960574431
2,CM076259.1_RagTag.100261202,0.0230873065850484,0.240897176620687,-0.605455999166733,temp,0.605455999166733
2,CM076259.1_RagTag.100322830,0.024338927478528,0.2673605373169,-0.669247302158798,temp,0.669247302158798
2,CM076259.1_RagTag.100330711,0.0246072682913506,-0.0317461918928859,-0.678796343698034,temp,0.678796343698034
2,CM076259.1_RagTag.100345452,0.0230461744579936,0.260469752426916,-0.680029684411146,temp,0.680029684411146
2,CM076259.1_RagTag.100460875,0.023535377122425,-0.13441914918047,-0.629475235198333,temp,0.629475235198333
2,CM076259.1_RagTag.100581884,0.025718570799794,0.506412044814581,-0.785883557860197,temp,0.785883557860197
2,CM076259.1_RagTag.100609488,0.0242862450335951,0.294566653279656,-0.671534909860412,temp,0.671534909860412
2,CM076259.1_RagTag.100723096,0.0289292912907193,0.136349591495889,-0.789168888645006,temp,0.789168888645006
2,CM076259.1_RagTag.100738563,0.0237712075596342,0.500048726813914,-0.71438467918535,temp,0.71438467918535
2,CM076259.1_RagTag.100743825,0.0235532969254693,-0.136112962445484,-0.610451724206917,temp,0.610451724206917
2,CM076259.1_RagTag.10075976,0.0229016941007613,0.445378155676876,-0.749241032897475,temp,0.749241032897475
2,CM076259.1_RagTag.100773272,0.0243723909275727,0.190156827731173,-0.682398740882279,temp,0.682398740882279
2,CM076259.1_RagTag.100821191,0.0231070226213922,0.0833374050382844,-0.595980949059188,temp,0.595980949059188
2,CM076259.1_RagTag.100822676,0.0240243099679049,0.28244229892342,-0.694726561729434,temp,0.694726561729434
2,CM076259.1_RagTag.100823057,0.0233209153954487,0.354690958948268,-0.732595843448375,temp,0.732595843448375
2,CM076259.1_RagTag.10084991,0.0244614237656272,0.0569178881105722,-0.67264442628665,temp,0.67264442628665
2,CM076259.1_RagTag.100950773,0.0237556844972194,0.479218426128545,-0.695736343100638,temp,0.695736343100638
2,CM076259.1_RagTag.100951700,0.0243469484737965,0.361079437058868,-0.627192676625929,temp,0.627192676625929
2,CM076259.1_RagTag.100951889,0.0235637878649218,0.355409471312228,-0.70286724846051,temp,0.70286724846051
2,CM076259.1_RagTag.100952148,0.0243387037780913,0.0796329975609854,-0.595782187042716,temp,0.595782187042716
2,CM076259.1_RagTag.100953788,0.0242682207625392,0.502944259792047,-0.689472588656682,temp,0.689472588656682
2,CM076259.1_RagTag.100953818,0.0250235251041294,0.527851917298072,-0.71577462305519,temp,0.71577462305519
2,CM076259.1_RagTag.100954180,0.0245127207631625,0.339466527407978,-0.651174490413685,temp,0.651174490413685
2,CM076259.1_RagTag.100954182,0.0244110089853143,0.517872774022005,-0.678975999229239,temp,0.678975999229239
2,CM076259.1_RagTag.100954868,0.0240263250726496,0.418437105185053,-0.626202584058651,temp,0.626202584058651
2,CM076259.1_RagTag.10097152,0.0232066258528642,-0.202514876046273,-0.587461160694023,temp,0.587461160694023
2,CM076259.1_RagTag.100972507,0.024533868146137,0.571775487482804,-0.739743348334724,temp,0.739743348334724
2,CM076259.1_RagTag.100973527,0.0230423808939056,0.336823665950498,-0.68674264634033,temp,0.68674264634033
2,CM076259.1_RagTag.100982679,0.0240560449194152,0.632224009049571,-0.739400336742552,temp,0.739400336742552
2,CM076259.1_RagTag.101027028,0.0233064959792569,0.189077495723412,-0.632480074588792,temp,0.632480074588792
2,CM076259.1_RagTag.101027604,0.0232326072196793,0.165652250059041,-0.703181820050879,temp,0.703181820050879
2,CM076259.1_RagTag.101079190,0.0232581999747563,0.00442399093869854,-0.649382067883159,temp,0.649382067883159
2,CM076259.1_RagTag.10112133,0.0261189192846653,0.28494729582988,-0.712867091841382,temp,0.712867091841382
2,CM076259.1_RagTag.101132696,0.0236541689791686,0.45378415033632,-0.690382091572467,temp,0.690382091572467
2,CM076259.1_RagTag.101181715,0.0240847864268461,0.132444735431324,-0.644319128829189,temp,0.644319128829189
2,CM076259.1_RagTag.10119249,0.0232640357402219,0.0433072189226314,-0.710549367258063,temp,0.710549367258063
2,CM076259.1_RagTag.10119956,0.0231549432765743,0.116889767557849,-0.649214837993452,temp,0.649214837993452
2,CM076259.1_RagTag.101204289,0.0238193515970328,-0.00700136371589846,-0.639609102704908,temp,0.639609102704908
2,CM076259.1_RagTag.101250401,0.0235000079231995,0.508483755304789,-0.751664096025608,temp,0.751664096025608
2,CM076259.1_RagTag.101257546,0.0239162135312477,-0.0275938627790905,-0.622714933165129,temp,0.622714933165129
